window_id,timestamp,datetime,duration,flow_count,CPWE,CPRF,RFPSD,RFBSD,CFER
15,1743372462.763806,2025-03-30 23:07:42.763806,10.297629833221436,2,1.0,1.5537555980485926,4.0,229.0,1.0
16,1743372473.06187,2025-03-30 23:07:53.061870,4.071431875228882,3,1.0,2.619880915007825,1.8856180831641267,338.4684459279607,2.0
17,1743372477.133456,2025-03-30 23:07:57.133456,4.258362054824829,3,1.0,2.5048754730897227,1.8856180831641267,338.4684459279607,2.0
18,1743372481.391853,2025-03-30 23:08:01.391853,10.2254319190979,2,1.0,1.5647260796990898,4.0,229.0,1.0
19,1743372491.617351,2025-03-30 23:08:11.617351,16.324756860733032,1,1.0,1.9602129620056774,0.0,0.0,0.0
20,1743372507.942146,2025-03-30 23:08:27.942146,15.637516975402832,2,1.0,1.0231803441152032,15.0,1482.0,1.0
21,1743372523.579715,2025-03-30 23:08:43.579715,4.972575902938843,3,1.0,2.1450988129437216,1.247219128924647,276.4842772302895,1.0
22,1743372528.552327,2025-03-30 23:08:48.552327,16.829540014266968,1,1.0,1.901418575485279,0.0,0.0,0.0
23,1743372545.381968,2025-03-30 23:09:05.381968,16.451049089431763,1,1.0,1.945164702022375,0.0,0.0,0.0
24,1743372561.833212,2025-03-30 23:09:21.833212,10.073976993560791,3,1.0,1.0588337330415503,7.408703590297623,772.1347032739818,2.0
25,1743372571.907369,2025-03-30 23:09:31.907369,1.1336841583251953,4,0.9971803988942642,7.05663913644034,3.9370039370059056,521.7726995541258,2.0
26,1743372573.041249,2025-03-30 23:09:33.041249,14.330952882766724,2,0.9971803988942642,1.1164644898972726,13.0,1322.0,0.0
27,1743372587.37225,2025-03-30 23:09:47.372250,16.30915594100952,1,1.0,1.962088051383193,0.0,0.0,0.0
28,1743372603.681457,2025-03-30 23:10:03.681457,10.241071939468384,2,1.0,1.5623364521380916,4.0,229.0,1.0
29,1743372613.922663,2025-03-30 23:10:13.922663,2.0197620391845703,4,1.0,3.960862638665001,4.06201920231798,574.8971103597582,3.0
30,1743372615.943822,2025-03-30 23:10:15.943822,12.313960075378418,2,1.0,1.2993383040108895,9.0,682.5,0.0
31,1743372628.257831,2025-03-30 23:10:28.257831,16.446992874145508,1,1.0,1.945644425389376,0.0,0.0,0.0
32,1743372644.704891,2025-03-30 23:10:44.704891,11.453020095825195,2,1.0,1.3970114315814612,7.0,475.0,1.0
33,1743372656.158054,2025-03-30 23:10:56.158054,9.16770076751709,3,1.0,1.1635051074595169,5.792715732327589,656.7881444321804,1.0
34,1743372665.325807,2025-03-30 23:11:05.325807,6.010950803756714,3,1.0,1.7745390063748703,1.247219128924647,173.2230418339957,2.0
35,1743372671.336941,2025-03-30 23:11:11.336941,8.312134027481079,3,1.0,1.2832645180408753,5.792715732327589,656.7881444321804,1.0
36,1743372679.649112,2025-03-30 23:11:19.649112,6.885522127151489,3,1.0,1.5491441999155147,2.6246692913372702,335.60691292045817,2.0
37,1743372686.534757,2025-03-30 23:11:26.534757,7.784868001937866,3,1.0,1.3701795154409095,4.189935029992178,324.589313166996,1.0
38,1743372694.319911,2025-03-30 23:11:34.319911,7.519174098968506,3,1.0,1.4185955167775592,4.189935029992179,504.100739491181,2.0
39,1743372701.840612,2025-03-30 23:11:41.840612,6.929087162017822,3,0.9971803988942642,1.5394043136210775,2.6246692913372702,170.48753620133056,1.0
40,1743372708.769764,2025-03-30 23:11:48.769764,8.258445024490356,3,1.0,1.2916071530457305,5.792715732327589,649.2854191767713,2.0
41,1743372717.028257,2025-03-30 23:11:57.028257,6.081108093261719,3,1.0,1.754066282506318,1.247219128924647,173.09984273694636,1.0
42,1743372723.112719,2025-03-30 23:12:03.112719,9.059316873550415,3,1.0,1.1774250548415048,5.792715732327589,649.2854191767713,2.0
43,1743372732.172151,2025-03-30 23:12:12.172151,5.402273893356323,3,1.0,1.9744772066785536,1.247219128924647,173.09984273694636,1.0
44,1743372737.574462,2025-03-30 23:12:17.574462,10.227890968322754,2,0.9971803988942642,1.5643498791250607,4.0,229.0,1.0
45,1743372747.80239,2025-03-30 23:12:27.802390,5.233601808547974,3,1.0,2.038112003332951,1.247219128924647,173.2230418339957,2.0
46,1743372753.036107,2025-03-30 23:12:33.036107,9.10970687866211,3,0.9971803988942642,1.170912171900005,5.792715732327589,656.7881444321804,1.0
47,1743372762.145852,2025-03-30 23:12:42.145852,6.147019863128662,3,1.0,1.7352582070944589,2.6246692913372702,335.60691292045817,2.0
48,1743372768.292921,2025-03-30 23:12:48.292921,7.1647279262542725,3,1.0,1.4887748392482523,3.39934634239519,275.2792521543654,1.0
49,1743372776.483121,2025-03-30 23:12:56.483121,6.933145046234131,3,1.0,1.5385033192779474,3.39934634239519,380.37291643274966,2.0
50,1743372783.416655,2025-03-30 23:13:03.416655,6.574447870254517,3,1.0,1.6224429605605388,3.39934634239519,275.2792521543654,1.0
51,1743372791.031106,2025-03-30 23:13:11.031106,7.533967971801758,3,0.9971803988942642,1.4158099299851046,4.988876515698588,558.7929451554982,2.0
52,1743372798.565094,2025-03-30 23:13:18.565094,5.737977027893066,3,0.9971803988942642,1.8589594581530366,1.8856180831641267,159.89649429830814,1.0
53,1743372805.306517,2025-03-30 23:13:25.306517,8.39833402633667,3,1.0,1.2700931676707121,6.599663291074443,708.1600572375335,2.0
54,1743372813.704873,2025-03-30 23:13:33.704873,5.085177898406982,3,1.0,2.0975995097454074,0.9428090415820634,219.6623671809888,1.0
55,1743372819.619869,2025-03-30 23:13:39.619869,9.26554799079895,3,1.0,1.1512181122216496,6.599663291074443,708.1600572375335,2.0
56,1743372828.88543,2025-03-30 23:13:48.885430,5.143350839614868,3,1.0,2.0738749891433383,0.9428090415820634,219.6623671809888,1.0
57,1743372834.347376,2025-03-30 23:13:54.347376,9.470233917236328,2,1.0,1.6895042023068882,4.0,229.0,1.0
58,1743372844.163049,2025-03-30 23:14:04.163049,5.326702117919922,3,0.9971803988942642,2.002489801481897,0.9428090415820634,221.61227402831278,2.0
59,1743372849.490152,2025-03-30 23:14:09.490152,8.646088123321533,3,1.0,1.2336985830499374,6.599663291074443,715.6169055825579,1.0
60,1743372859.174436,2025-03-30 23:14:19.174436,5.5645740032196045,3,1.0,1.9168882758132149,1.8856180831641267,141.34905572926746,2.0
61,1743372864.739014,2025-03-30 23:14:24.739014,8.062785148620605,3,1.0,1.3229506268676323,4.988876515698588,599.7606930175475,1.0
62,1743372873.830793,2025-03-30 23:14:33.830793,6.006292104721069,3,1.0,1.7759154034953524,1.8856180831641267,141.34905572926746,2.0
63,1743372879.837092,2025-03-30 23:14:39.837092,7.366631984710693,3,1.0,1.4479706178895775,4.988876515698588,599.7606930175475,1.0
64,1743372888.586846,2025-03-30 23:14:48.586846,6.481202840805054,3,1.0,1.6457850384669832,3.39934634239519,380.37291643274966,2.0
65,1743372895.068071,2025-03-30 23:14:55.068071,6.934385061264038,3,0.9971803988942642,1.5382282022744043,3.39934634239519,275.2792521543654,1.0
66,1743372903.094037,2025-03-30 23:15:03.094037,7.17662501335144,3,1.0,1.4863068150868033,3.39934634239519,380.37291643274966,2.0
67,1743372910.270746,2025-03-30 23:15:10.270746,6.2943949699401855,3,0.9971803988942642,1.6946293833810735,3.39934634239519,275.2792521543654,1.0
68,1743372917.581001,2025-03-30 23:15:17.581001,7.812334060668945,3,0.9971803988942642,1.365362333949313,4.988876515698588,558.7929451554982,2.0
69,1743372925.393353,2025-03-30 23:15:25.393353,5.526106119155884,3,0.9971803988942642,1.9302319638219334,1.8856180831641267,159.89649429830814,1.0
70,1743372931.93732,2025-03-30 23:15:31.937320,8.584053993225098,3,1.0,1.2426141162538418,6.599663291074443,708.1600572375335,2.0
71,1743372940.521387,2025-03-30 23:15:40.521387,5.128911018371582,3,0.9971803988942642,2.0797137303530975,0.9428090415820634,219.6623671809888,1.0
72,1743372945.650327,2025-03-30 23:15:45.650327,9.839488983154297,3,1.0,1.0840671385402778,7.408703590297622,775.8373254462275,1.0
73,1743372955.489851,2025-03-30 23:15:55.489851,5.378915071487427,3,1.0,1.983051698140499,1.247219128924647,173.2230418339957,2.0
74,1743372960.869885,2025-03-30 23:16:00.869885,9.020045042037964,3,0.9971803988942642,1.1825513749603926,5.792715732327589,656.7881444321804,1.0
75,1743372969.890021,2025-03-30 23:16:09.890021,6.216617822647095,3,1.0,1.7158311755643199,2.6246692913372702,335.60691292045817,2.0
76,1743372976.106684,2025-03-30 23:16:16.106684,8.123592138290405,3,1.0,1.3130480315954718,4.189935029992178,324.589313166996,1.0
77,1743372984.230312,2025-03-30 23:16:24.230312,7.121881008148193,3,1.0,1.497731660282285,2.6246692913372702,335.60691292045817,2.0
78,1743372991.352279,2025-03-30 23:16:31.352279,7.657617092132568,3,1.0,1.3929485554488739,4.189935029992178,324.589313166996,1.0
79,1743372999.009933,2025-03-30 23:16:39.009933,7.630000114440918,3,0.9971803988942642,1.3979903678478856,4.189935029992179,504.100739491181,2.0
80,1743373006.643568,2025-03-30 23:16:46.643568,6.89977502822876,3,1.0,1.5459441247035712,2.6246692913372702,170.48753620133056,1.0
81,1743373013.543413,2025-03-30 23:16:53.543413,8.364952087402344,3,1.0,1.2751617170325116,5.792715732327589,649.2854191767713,2.0
82,1743373021.909631,2025-03-30 23:17:01.909631,5.966897964477539,3,1.0,1.787640199341106,1.247219128924647,173.09984273694636,1.0
83,1743373027.876673,2025-03-30 23:17:07.876673,9.264673948287964,3,1.0,1.151326719774934,7.408703590297623,772.1347032739818,2.0
84,1743373037.141386,2025-03-30 23:17:17.141386,5.068321943283081,3,1.0,2.104575594453492,0.4714045207910317,213.09987225607517,1.0
85,1743373042.209733,2025-03-30 23:17:22.209733,10.304015874862671,3,1.0,1.0351950924967717,7.408703590297622,775.8373254462275,1.0
86,1743373052.513809,2025-03-30 23:17:32.513809,5.288445949554443,3,1.0,2.016975642450377,1.247219128924647,173.2230418339957,2.0
87,1743373057.802366,2025-03-30 23:17:37.802366,9.756323099136353,3,1.0,1.0933080586077455,5.792715732327589,656.7881444321804,1.0
88,1743373067.558824,2025-03-30 23:17:47.558824,5.696306943893433,3,1.0,1.872558268318313,1.247219128924647,173.2230418339957,2.0
89,1743373073.255172,2025-03-30 23:17:53.255172,8.699506044387817,3,1.0,1.2261232548424854,5.792715732327589,656.7881444321804,1.0
90,1743373081.954714,2025-03-30 23:18:01.954714,6.442584037780762,3,0.9971803988942642,1.6556503732221317,2.6246692913372702,335.60691292045817,2.0
91,1743373088.397443,2025-03-30 23:18:08.397443,7.892568826675415,3,1.0,1.3514822487977953,4.189935029992178,324.589313166996,1.0
92,1743373096.290187,2025-03-30 23:18:16.290187,7.3881402015686035,3,0.9971803988942642,1.443755312656626,4.784233364802441,552.0521311937448,2.0
93,1743373103.678365,2025-03-30 23:18:23.678365,5.986659049987793,3,0.9971803988942642,1.781739460624272,1.8856180831641267,159.89649429830814,1.0
94,1743373110.689476,2025-03-30 23:18:30.689476,8.197607040405273,3,0.9971803988942642,1.3011927278401634,4.988876515698588,558.7929451554982,2.0
95,1743373118.887098,2025-03-30 23:18:38.887098,5.281584024429321,3,0.9971803988942642,2.019596132018217,1.8856180831641267,159.89649429830814,1.0
96,1743373125.031857,2025-03-30 23:18:45.031857,9.2102689743042,2,1.0,1.7371913941534742,4.0,229.0,1.0
97,1743373134.245173,2025-03-30 23:18:54.245173,5.176131010055542,3,0.9971803988942642,2.0607412459122068,0.9428090415820634,221.61227402831278,2.0
98,1743373139.422259,2025-03-30 23:18:59.422259,9.2239248752594,3,1.0,1.1564130032408457,6.599663291074443,715.6169055825579,1.0
99,1743373149.671924,2025-03-30 23:19:09.671924,5.157044887542725,3,1.0,2.068368009057454,1.8856180831641267,141.34905572926746,2.0
100,1743373154.828976,2025-03-30 23:19:14.828976,8.212594985961914,3,0.9971803988942642,1.2988180574957837,4.988876515698588,599.7606930175475,1.0
101,1743373164.071913,2025-03-30 23:19:24.071913,6.025186061859131,3,1.0,1.770346435305827,1.8856180831641267,141.34905572926746,2.0
102,1743373170.097103,2025-03-30 23:19:30.097103,7.351289987564087,3,1.0,1.450992503997405,4.988876515698588,599.7606930175475,1.0
103,1743373178.47582,2025-03-30 23:19:38.475820,6.850142002105713,3,1.0,1.5571453355839582,3.39934634239519,380.37291643274966,2.0
104,1743373185.326057,2025-03-30 23:19:45.326057,6.45750093460083,3,1.0,1.6518258029994426,3.39934634239519,275.2792521543654,1.0
105,1743373192.800962,2025-03-30 23:19:52.800962,8.089328050613403,3,0.9971803988942642,1.318609728759588,4.988876515698588,558.7929451554982,1.0
106,1743373200.890321,2025-03-30 23:20:00.890321,5.222388982772827,3,0.9971803988942642,2.0424879689837274,1.8856180831641267,159.89649429830814,1.0
107,1743373207.145229,2025-03-30 23:20:07.145229,9.154600858688354,3,1.0,1.165170041962371,6.599663291074443,708.1600572375335,2.0
108,1743373216.299847,2025-03-30 23:20:16.299847,5.158312082290649,3,0.9971803988942642,2.0678598922479163,0.4714045207910317,211.29021642176326,1.0
109,1743373221.458188,2025-03-30 23:20:21.458188,9.620237827301025,3,1.0,1.108773697506314,7.408703590297622,775.8373254462275,1.0
110,1743373231.078464,2025-03-30 23:20:31.078464,5.723397970199585,3,1.0,1.8636947355758837,1.247219128924647,173.2230418339957,2.0
111,1743373236.801889,2025-03-30 23:20:36.801889,8.941120147705078,3,1.0,1.1929899711060796,5.792715732327589,656.7881444321804,1.0
112,1743373245.743063,2025-03-30 23:20:45.743063,6.35725998878479,3,1.0,1.6778717065975517,2.6246692913372702,335.60691292045817,2.0
113,1743373252.100356,2025-03-30 23:20:52.100356,8.16261601448059,3,0.9971803988942642,1.3067706048825347,4.189935029992178,324.589313166996,1.0
114,1743373260.263013,2025-03-30 23:21:00.263013,7.137716054916382,3,1.0,1.494408937620821,2.6246692913372702,335.60691292045817,2.0
115,1743373267.400784,2025-03-30 23:21:07.400784,7.173168897628784,3,1.0,1.487022934897395,4.189935029992178,324.589313166996,1.0
116,1743373274.573988,2025-03-30 23:21:14.573988,8.17435598373413,3,1.0,1.3048938274638269,4.189935029992179,504.100739491181,2.0
117,1743373282.750277,2025-03-30 23:21:22.750277,6.548553943634033,3,1.0,1.628858333989281,2.6246692913372702,170.48753620133056,1.0
118,1743373289.298867,2025-03-30 23:21:29.298867,8.554099082946777,3,1.0,1.2469655264961153,5.792715732327589,649.2854191767713,2.0
119,1743373297.853017,2025-03-30 23:21:37.853017,5.795892953872681,3,1.0,1.840383656419922,1.247219128924647,173.09984273694636,1.0
120,1743373303.648982,2025-03-30 23:21:43.648982,9.307878017425537,3,1.0,1.1459826446690968,5.792715732327589,649.2854191767713,2.0
121,1743373312.957038,2025-03-30 23:21:52.957038,5.1567981243133545,3,1.0,2.068466984653771,1.247219128924647,173.09984273694636,1.0
122,1743373318.113876,2025-03-30 23:21:58.113876,9.982227802276611,3,0.9971803988942642,1.0685657428328732,7.408703590297623,772.1347032739818,2.0
123,1743373328.096159,2025-03-30 23:22:08.096159,5.077019929885864,3,1.0,2.1009700205975874,0.4714045207910317,213.09987225607517,1.0
124,1743373333.173213,2025-03-30 23:22:13.173213,8.650789976119995,3,1.0,1.233028046699941,6.599663291074443,715.6169055825579,1.0
125,1743373342.881899,2025-03-30 23:22:22.881899,5.484471797943115,3,1.0,1.9448849514855873,1.8856180831641267,141.34905572926746,2.0
126,1743373348.36663,2025-03-30 23:22:28.366630,7.830216884613037,3,0.9971803988942642,1.3622440890018597,4.189935029992178,545.1001946635336,1.0
127,1743373356.196958,2025-03-30 23:22:36.196958,7.272243022918701,3,1.0,1.466764330214259,4.189935029992179,504.100739491181,2.0
128,1743373363.470676,2025-03-30 23:22:43.470676,8.315331935882568,3,1.0,1.2827710004741422,3.858612300930075,197.46898490649107,1.0
129,1743373371.786039,2025-03-30 23:22:51.786039,4.114471912384033,4,1.0,1.9443564497113286,3.24037034920393,505.7281878637971,2.0
130,1743373375.90055,2025-03-30 23:22:55.900550,4.09128212928772,4,1.0,1.9553772502589002,3.24037034920393,505.7281878637971,2.0
